#	Title	Psycroptic - Carriers Of The Plague (guitar pro).xml
#	Source Filename	Psycroptic - Carriers Of The Plague (guitar pro).xml
332.667	332.833	3	2
332.833	333	3	2
333	333.167	3	3
333.167	333.333	3	3
333.333	333.5	3	3
333.5	333.667	3	3
333.667	333.833	3	3
333.833	334	3	3
334	334.167	2	3
334.167	334.333	2	3
334.333	334.5	2	3
334.5	334.667	2	3
334.667	334.833	2	3
334.833	335	2	3
335	335.167	2	2
335.167	335.333	2	2
335.333	335.5	2	2
335.5	335.667	2	2
335.667	335.833	2	2
335.833	336	2	2
336	336.167	2	2
336.167	336.333	2	2
336.333	336.5	2	2
336.5	336.667	2	2
336.667	336.833	2	2
336.833	337	2	2
337	337.167	2	2
337.167	337.333	2	2
337.333	337.5	2	2
337.5	337.667	2	2
337.667	337.833	2	2
337.833	338	2	2
338	338.167	2	2
338.167	338.333	2	2
338.333	338.5	2	2
338.5	338.667	2	2
338.667	338.833	2	2
338.833	339	2	2
339	339.167	2	2
339.167	339.333	2	2
339.333	339.5	2	2
339.5	339.667	2	2
339.667	339.833	2	2
339.833	340	2	2
340	340.167	2	2
340.167	340.333	2	2
340.333	340.5	2	2
340.5	340.667	2	2
340.667	340.833	2	2
340.833	341	2	2
341	341.167	3	3
341.167	341.333	3	3
341.333	341.5	3	3
341.5	341.667	3	3
341.667	341.833	3	3
341.833	342	3	3
342	342.167	2	3
342.167	342.333	2	3
342.333	342.5	2	3
342.5	342.667	2	3
342.667	342.833	2	3
342.833	343	2	3
343	343.167	6	2
343.167	343.333	6	2
343.333	343.5	6	2
343.5	343.667	6	2
343.667	343.833	6	2
343.833	344	6	2
344	344.167	6	2
344.167	344.333	6	2
344.333	344.5	6	2
344.5	344.667	6	2
344.667	344.833	6	2
344.833	345	6	2
345	345.167	6	2
345.167	345.333	6	2
345.333	345.5	6	2
345.5	345.667	6	2
345.667	345.833	6	2
345.833	346	6	2
346	346.167	2	3
346.167	346.333	2	3
346.333	346.5	2	3
346.5	346.667	2	3
346.667	346.833	2	3
346.833	347	2	3
347	347.167	3	2
347.167	347.333	3	2
347.333	347.5	3	2
347.5	347.667	3	2
347.667	347.833	3	2
347.833	348	3	2
348	348.167	3	2
348.167	348.333	3	2
348.333	348.5	3	2
348.5	348.667	3	2
348.667	348.833	3	2
348.833	349	3	2
349	349.167	3	3
349.167	349.333	3	3
349.333	349.5	3	3
349.5	349.667	3	3
349.667	349.833	3	3
349.833	350	3	3
350	350.25	2	2
350.25	350.5	2	2
350.5	350.75	2	2
350.75	351	2	2
351	352	2	3
352	352.25	9	2
352.25	352.5	6	3
352.5	352.75	7	3
352.75	353	9	3
353	353.25	7	3
353.25	353.5	6	3
353.5	353.75	9	2
353.75	354	0	4
354	354.25	3	3
354.25	354.5	9	2
354.5	354.75	2	3
354.75	355	3	3
355	355.25	7	3
355.25	355.5	3	3
355.5	355.75	2	3
355.75	356	9	2
356	356.25	2	2
356.25	356.5	2	2
356.5	357	10	2
357	357.25	2	2
357.25	357.5	2	2
357.5	358	10	2
358	358.25	2	2
358.25	358.5	2	2
358.5	358.75	2	2
358.75	359	2	2
359	360	2	3
360	360.25	9	2
360.25	360.5	6	3
360.5	360.75	7	3
360.75	361	9	3
361	361.25	7	3
361.25	361.5	6	3
361.5	361.75	9	2
361.75	362	0	4
362	362.25	3	3
362.25	362.5	9	2
362.5	362.75	2	3
362.75	363	3	3
363	363.25	7	3
363.25	363.5	3	3
363.5	363.75	2	3
363.75	364	9	2
364	364.25	2	2
364.25	364.5	2	2
364.5	365	0	3
365	365.25	2	2
365.25	365.5	2	2
365.5	366	3	3
366	367	2	3
367	367.25	2	2
367.25	367.5	2	2
367.5	367.75	2	2
367.75	368	2	2
368	368.25	9	2
368.25	368.5	6	3
368.5	368.75	7	3
368.75	369	9	3
369	369.25	7	3
369.25	369.5	6	3
369.5	369.75	9	2
369.75	370	0	4
370	370.25	3	3
370.25	370.5	9	2
370.5	370.75	2	3
370.75	371	3	3
371	371.25	7	3
371.25	371.5	3	3
371.5	371.75	2	3
371.75	372	9	2
372	372.25	6	3
372.25	372.5	7	3
372.5	372.75	9	3
372.75	373	10	3
373	373.25	7	3
373.25	373.5	2	4
373.5	373.75	3	4
373.75	374	9	4
374	376	2	3
376	376.25	9	2
376.25	376.5	6	3
376.5	376.75	7	3
376.75	377	9	3
377	377.25	2	3
377.25	377.5	9	3
377.5	377.75	10	3
377.75	378	2	4
378	378.25	10	3
378.25	378.5	9	3
378.5	378.75	2	3
378.75	379	5	4
379	379.25	9	3
379.25	379.5	2	3
379.5	379.75	7	3
379.75	380	2	3
380	380.25	2	2
380.25	380.5	2	2
380.5	381	0	3
381	381.25	2	2
381.25	381.5	2	2
381.5	382	3	3
382	383	2	3
383	383.5	9	2
383.5	384	2	2
384	384.5	2	2
384.5	385	2	2
385	385.5	2	2
385.5	386	2	2
386	386.5	2	2
386.5	387	2	2
387	387.5	2	2
387.5	388	2	2
388	388.5	2	2
388.5	389	7	3
389	389.5	2	2
389.5	390	10	3
390	391	9	3
391	391.5	10	2
391.5	392	3	2
392	392.5	3	2
392.5	393	3	2
393	393.5	3	2
393.5	394	3	2
394	394.5	1	3
394.5	395	1	3
395	395.5	1	3
395.5	396	1	3
396	396.25	2	2
396.25	396.5	2	2
396.5	397	7	3
397	397.25	2	2
397.25	397.5	2	2
397.5	398	10	3
398	399	9	3
399	399.5	9	2
399.5	400	2	2
400	400.5	2	2
400.5	401	2	2
401	401.5	2	2
401.5	402	2	2
402	402.5	2	2
402.5	403	2	2
403	403.5	2	2
403.5	404	2	2
404	404.5	2	2
404.5	405	7	3
405	405.5	2	2
405.5	406	10	3
406	407	9	3
407	407.5	10	2
407.5	408	3	2
408	408.5	3	2
408.5	409	3	2
409	409.5	3	2
409.5	410	3	2
410	410.5	1	3
410.5	411	1	3
411	411.5	1	3
411.5	412	1	3
412	412.25	2	2
412.25	412.5	2	2
412.5	413	7	3
413	413.25	2	2
413.25	413.5	2	2
413.5	414	10	3
414	415	9	3
415	415.5	9	2
415.5	416	9	2
416	416.5	9	2
416.5	417	9	2
417	417.5	9	2
417.5	418	9	2
418	418.5	9	2
418.5	419	9	2
419	419.5	9	2
419.5	420	9	2
420	420.25	2	2
420.25	420.5	2	2
420.5	421	7	3
421	421.25	2	2
421.25	421.5	2	2
421.5	422	10	3
422	423	9	3
423	423.5	10	2
423.5	424	10	2
424	424.5	10	2
424.5	425	10	2
425	425.5	10	2
425.5	426	10	2
426	426.5	1	3
426.5	427	1	3
427	427.5	1	3
427.5	428	1	3
428	428.25	2	2
428.25	428.5	2	2
428.5	429	7	3
429	429.25	2	2
429.25	429.5	2	2
429.5	430	10	3
430	431	9	3
431	431.5	9	2
431.5	432	9	2
432	432.5	9	2
432.5	433	9	2
433	433.5	9	2
433.5	434	9	2
434	434.5	9	2
434.5	435	9	2
435	435.5	9	2
435.5	436	9	2
436	436.25	2	2
436.25	436.5	2	2
436.5	437	7	3
437	437.25	2	2
437.25	437.5	2	2
437.5	438	10	3
438	439	9	3
439	439.5	10	2
439.5	440	10	2
440	440.5	10	2
440.5	441	10	2
441	441.5	10	2
441.5	442	10	2
442	442.5	1	3
442.5	443	1	3
443	443.5	1	3
443.5	444	1	3
444	444.25	6	2
444.25	444.5	6	2
444.5	444.75	6	2
444.75	445	6	2
445	445.25	6	2
445.25	445.5	6	2
445.5	445.75	6	2
445.75	446	6	2
446	447	7	3
447	447.25	7	2
447.25	447.5	7	2
447.5	447.75	7	2
447.75	448	7	2
448	448.25	8	2
448.25	448.5	7	2
448.5	448.75	7	2
448.75	449	7	2
449	449.25	10	2
449.25	449.5	7	2
449.5	449.75	7	2
449.75	450	7	2
450	450.25	7	2
450.25	450.5	8	2
450.5	450.75	10	2
450.75	451	2	3
451	451.25	8	2
451.25	451.5	10	2
451.5	451.75	2	3
451.75	452	3	3
452	452.25	7	2
452.25	452.5	7	2
452.5	452.75	7	2
452.75	453	7	2
453	453.25	2	3
453.25	453.5	3	3
453.5	453.75	2	3
453.75	454	9	2
454	455	1	3
455	455.25	1	3
455.25	455.5	1	3
455.5	455.75	1	3
455.75	456	1	3
456	456.25	2	3
456.25	456.5	1	3
456.5	456.75	1	3
456.75	457	1	3
457	457.25	2	3
457.25	457.5	1	3
457.5	457.75	1	3
457.75	458	1	3
458	458.5	10	2
458.5	458.75	10	2
458.75	459	10	2
459	459.25	10	2
459.25	459.5	10	2
459.5	460.5	2	3
460.5	461	1	3
461	461.25	2	2
461.25	461.5	2	2
461.5	462	8	2
462	463	7	3
463	463.25	7	2
463.25	463.5	7	2
463.5	463.75	7	2
463.75	464	7	2
464	464.25	8	2
464.25	464.5	7	2
464.5	464.75	7	2
464.75	465	7	2
465	465.25	10	2
465.25	465.5	7	2
465.5	465.75	7	2
465.75	466	7	2
466	466.25	7	2
466.25	466.5	8	2
466.5	466.75	10	2
466.75	467	2	3
467	467.25	8	2
467.25	467.5	10	2
467.5	467.75	2	3
467.75	468	3	3
468	468.25	7	2
468.25	468.5	7	2
468.5	468.75	7	2
468.75	469	7	2
469	469.25	2	3
469.25	469.5	3	3
469.5	469.75	2	3
469.75	470	9	2
470	471	1	3
471	471.25	1	3
471.25	471.5	1	3
471.5	471.75	1	3
471.75	472	1	3
472	472.25	2	3
472.25	472.5	1	3
472.5	472.75	1	3
472.75	473	1	3
473	473.25	2	3
473.25	473.5	1	3
473.5	473.75	1	3
473.75	474	1	3
474	474.25	10	2
474.25	474.5	1	3
474.5	474.75	2	3
474.75	475	3	3
475	475.25	1	3
475.25	475.5	2	3
475.5	475.75	10	2
475.75	476	1	3
476	476.25	7	2
476.25	476.5	10	2
476.5	476.75	6	2
476.75	477	7	2
477	477.25	3	2
477.25	477.5	6	2
477.5	477.75	7	2
477.75	478	10	2
478	479	7	3
479	479.25	7	2
479.25	479.5	7	2
479.5	479.75	7	2
479.75	480	7	2
480	480.25	8	2
480.25	480.5	7	2
480.5	480.75	7	2
480.75	481	7	2
481	481.25	10	2
481.25	481.5	7	2
481.5	481.75	7	2
481.75	482	7	2
482	482.25	7	2
482.25	482.5	8	2
482.5	482.75	10	2
482.75	483	2	3
483	483.25	8	2
483.25	483.5	10	2
483.5	483.75	2	3
483.75	484	3	3
484	484.25	7	2
484.25	484.5	7	2
484.5	484.75	7	2
484.75	485	7	2
485	485.25	2	3
485.25	485.5	3	3
485.5	485.75	2	3
485.75	486	9	2
486	487	1	3
487	487.25	1	3
487.25	487.5	1	3
487.5	487.75	1	3
487.75	488	1	3
488	488.25	2	3
488.25	488.5	1	3
488.5	488.75	1	3
488.75	489	1	3
489	489.25	2	3
489.25	489.5	1	3
489.5	489.75	1	3
489.75	490	1	3
490	490.5	10	2
490.5	490.75	10	2
490.75	491	10	2
491	491.25	10	2
491.25	491.5	10	2
491.5	492.5	2	3
492.5	493	1	3
493	493.25	2	2
493.25	493.5	2	2
493.5	494	8	2
494	495	7	3
495	495.25	7	2
495.25	495.5	7	2
495.5	495.75	7	2
495.75	496	7	2
496	496.25	8	2
496.25	496.5	7	2
496.5	496.75	7	2
496.75	497	7	2
497	497.25	10	2
497.25	497.5	7	2
497.5	497.75	7	2
497.75	498	7	2
498	498.25	7	2
498.25	498.5	8	2
498.5	498.75	10	2
498.75	499	2	3
499	499.25	8	2
499.25	499.5	10	2
499.5	499.75	2	3
499.75	500	3	3
500	500.25	7	2
500.25	500.5	7	2
500.5	500.75	7	2
500.75	501	7	2
501	501.25	2	3
501.25	501.5	3	3
501.5	501.75	2	3
501.75	502	9	2
502	503	1	3
503	503.25	1	3
503.25	503.5	1	3
503.5	503.75	1	3
503.75	504	1	3
504	504.25	2	3
504.25	504.5	1	3
504.5	504.75	1	3
504.75	505	1	3
505	505.25	2	3
505.25	505.5	1	3
505.5	505.75	1	3
505.75	506	1	3
506	506.5	10	2
507.5	508.5	2	3
508.5	509	1	3
509	509.5	9	2
509.5	510	3	3
510	510.167	7	2
510.167	510.333	7	2
510.333	510.5	7	2
510.5	510.667	7	2
510.667	510.833	7	2
510.833	511	7	2
511	511.167	7	2
511.167	511.333	7	2
511.333	511.5	7	2
511.5	511.667	7	2
511.667	511.833	7	2
511.833	512	7	2
512	512.167	7	2
512.167	512.333	7	2
512.333	512.5	7	2
512.5	512.667	7	2
512.667	512.833	7	2
512.833	513	7	2
513	514	8	3
514	518	8	3
518	518.167	7	2
518.167	518.333	7	2
518.333	518.5	7	2
518.5	518.667	7	2
518.667	518.833	7	2
518.833	519	7	2
519	519.167	7	2
519.167	519.333	7	2
519.333	519.5	7	2
519.5	519.667	7	2
519.667	519.833	7	2
519.833	520	7	2
520	520.167	7	2
520.167	520.333	7	2
520.333	520.5	7	2
520.5	520.667	7	2
520.667	520.833	7	2
520.833	521	7	2
521	522	8	3
522	524	8	3
524	526	7	2
526	526.167	7	2
526.167	526.333	7	2
526.333	526.5	7	2
526.5	526.667	7	2
526.667	526.833	7	2
526.833	527	7	2
527	527.167	7	2
527.167	527.333	7	2
527.333	527.5	7	2
527.5	527.667	7	2
527.667	527.833	7	2
527.833	528	7	2
528	528.167	7	2
528.167	528.333	7	2
528.333	528.5	7	2
528.5	528.667	7	2
528.667	528.833	7	2
528.833	529	7	2
529	530	8	3
530	534	8	3
534	534.167	7	2
534.167	534.333	7	2
534.333	534.5	7	2
534.5	534.667	7	2
534.667	534.833	7	2
534.833	535	7	2
535	535.167	7	2
535.167	535.333	7	2
535.333	535.5	7	2
535.5	535.667	7	2
535.667	535.833	7	2
535.833	536	7	2
536	536.167	7	2
536.167	536.333	7	2
536.333	536.5	7	2
536.5	536.667	7	2
536.667	536.833	7	2
536.833	537	7	2
537	538	8	3
538	540	8	3
540	540.5	7	2
540.5	541	8	2
541	541.167	7	2
541.167	541.333	8	2
541.333	541.5	7	2
541.5	541.75	2	2
541.75	542	6	2
542	542.167	7	2
542.167	542.333	7	2
542.333	542.5	7	2
542.5	542.667	7	2
542.667	542.833	7	2
542.833	543	7	2
543	543.167	7	2
543.167	543.333	7	2
543.333	543.5	7	2
543.5	543.667	7	2
543.667	543.833	7	2
543.833	544	7	2
544	544.167	7	2
544.167	544.333	7	2
544.333	544.5	7	2
544.5	544.667	7	2
544.667	544.833	7	2
544.833	545	7	2
545	546	8	3
546	550	8	3
550	550.167	7	2
550.167	550.333	7	2
550.333	550.5	7	2
550.5	550.667	7	2
550.667	550.833	7	2
550.833	551	7	2
551	551.167	7	2
551.167	551.333	7	2
551.333	551.5	7	2
551.5	551.667	7	2
551.667	551.833	7	2
551.833	552	7	2
552	552.167	7	2
552.167	552.333	7	2
552.333	552.5	7	2
552.5	552.667	7	2
552.667	552.833	7	2
552.833	553	7	2
553	554	8	3
554	556	8	3
556	558	7	2
558	558.167	7	2
558.167	558.333	7	2
558.333	558.5	7	2
558.5	558.667	7	2
558.667	558.833	7	2
558.833	559	7	2
559	559.167	7	2
559.167	559.333	7	2
559.333	559.5	7	2
559.5	559.667	7	2
559.667	559.833	7	2
559.833	560	7	2
560	560.167	7	2
560.167	560.333	7	2
560.333	560.5	7	2
560.5	560.667	7	2
560.667	560.833	7	2
560.833	561	7	2
561	562	8	3
562	566	8	3
566	566.167	7	2
566.167	566.333	7	2
566.333	566.5	7	2
566.5	566.667	7	2
566.667	566.833	7	2
566.833	567	7	2
567	567.167	7	2
567.167	567.333	7	2
567.333	567.5	7	2
567.5	567.667	7	2
567.667	567.833	7	2
567.833	568	7	2
568	568.167	7	2
568.167	568.333	7	2
568.333	568.5	7	2
568.5	568.667	7	2
568.667	568.833	7	2
568.833	569	7	2
569	570	8	3
570	572	8	3
572	572.5	7	2
572.5	573	8	2
573	573.167	7	2
573.167	573.333	8	2
573.333	573.5	7	2
573.5	573.75	2	2
573.75	574	6	2
574	574.5	7	3
574.5	575	2	4
575	575.5	7	3
575.5	576	3	4
576	576.5	2	4
576.5	577	7	3
577	577.5	8	3
577.5	578	2	4
578	578.5	8	3
578.5	579	3	4
579	579.5	2	4
579.5	580	8	3
580	580.5	2	4
580.5	581	8	3
581	581.5	3	4
581.5	582	2	4
582	582.5	7	3
582.5	583	2	4
583	583.5	7	3
583.5	584	3	4
584	584.5	2	4
584.5	585	7	3
585	585.5	8	3
585.5	586	2	4
586	586.5	8	3
586.5	587	3	4
587	587.5	2	4
587.5	588	8	3
588	588.5	6	3
588.5	589	1	4
589	589.5	3	4
589.5	590	1	4
590	590.5	7	3
590.5	591	2	4
591	591.5	7	3
591.5	592	3	4
592	592.5	2	4
592.5	593	7	3
593	593.5	8	3
593.5	594	2	4
594	594.5	8	3
594.5	595	3	4
595	595.5	2	4
595.5	596	8	3
596	596.5	2	4
596.5	597	8	3
597	597.5	3	4
597.5	598	2	4
598	598.5	7	3
598.5	599	2	4
599	599.5	7	3
599.5	600	3	4
600	600.5	2	4
600.5	601	7	3
601	601.5	8	3
601.5	602	2	4
602	602.5	8	3
602.5	603	3	4
603	603.5	2	4
603.5	604	8	3
604	604.5	6	3
604.5	605	1	4
605	605.5	3	4
605.5	606	1	4
606	606.5	7	2
606.5	607	7	3
607	607.5	7	2
607.5	608	10	3
608	608.5	7	3
608.5	609	7	2
609	609.5	8	2
609.5	610	8	3
610	610.5	8	2
610.5	611	10	3
611	611.5	8	3
611.5	612	8	2
612	612.5	8	3
612.5	613	8	2
613	613.5	10	3
613.5	614	8	3
614	614.5	7	2
614.5	615	7	3
615	615.5	7	2
615.5	616	10	3
616	616.5	7	3
616.5	617	7	2
617	617.5	8	2
617.5	618	8	3
618	618.5	8	2
618.5	619	10	3
619	619.5	8	3
619.5	620	8	2
620	620.5	6	2
620.5	621	6	3
621	621.5	10	3
621.5	622	6	3
622	622.5	7	2
622.5	623	7	3
623	623.5	7	2
623.5	624	10	3
624	624.5	7	3
624.5	625	7	2
625	625.5	8	2
625.5	626	8	3
626	626.5	8	2
626.5	627	10	3
627	627.5	8	3
627.5	628	8	2
628	628.5	8	3
628.5	629	8	2
629	629.5	10	3
629.5	630	8	3
630	630.5	7	2
630.5	631	7	3
631	631.5	7	2
631.5	632	10	3
632	632.5	7	3
632.5	633	7	2
633	633.5	8	2
633.5	634	8	3
634	634.5	8	2
634.5	635	10	3
635	635.5	8	3
635.5	636	8	2
636	636.5	6	2
636.5	637	6	3
637	637.5	10	3
637.5	638	6	3
638	638.5	7	2
638.5	639	7	3
639	639.5	7	2
639.5	640	10	3
640	640.5	7	3
640.5	641	7	2
641	641.5	8	2
641.5	642	8	3
642	642.5	8	2
642.5	643	10	3
643	643.5	8	3
643.5	644	8	2
644	644.5	8	3
644.5	645	8	2
645	645.5	10	3
645.5	646	8	3
646	646.5	7	2
646.5	647	7	3
647	647.5	7	2
647.5	648	10	3
648	648.5	7	3
648.5	649	7	2
649	649.5	8	2
649.5	650	8	3
650	650.5	8	2
650.5	651	10	3
651	651.5	8	3
651.5	652	8	2
652	652.5	6	2
652.5	653	6	3
653	653.5	10	3
653.5	654	6	3
654	654.5	7	2
654.5	655	7	3
655	655.5	7	2
655.5	656	10	3
656	656.5	7	3
656.5	657	7	2
657	657.5	8	2
657.5	658	8	3
658	658.5	8	2
658.5	659	10	3
659	659.5	8	3
659.5	660	8	2
660	660.5	8	3
660.5	661	8	2
661	661.5	10	3
661.5	662	8	3
662	662.5	7	2
662.5	663	7	3
663	663.5	7	2
663.5	664	10	3
664	664.5	7	3
664.5	665	7	2
665	665.5	8	2
665.5	666	8	3
666	666.5	8	2
666.5	667	10	3
667	667.5	8	3
667.5	668	8	2
668	668.5	6	3
668.5	669	6	3
669	669.5	6	3
669.5	670	6	3
670	671	6	3
